set_name,set_code,set_release_date,set_total_cards,pack_name,card_name,card_number,card_rarity,card_type,pokemon_stage,evolves_from,ex
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Kingdra ex,203,Two Star,Water,Stage2,Seadra,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Lanturn ex,204,Two Star,Lightning,Stage1,Chinchou,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Espeon ex,205,Two Star,Psychic,Stage1,Eevee,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Donphan ex,206,Two Star,Fighting,Stage1,Phanpy,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Crobat ex,207,Two Star,Darkness,Stage2,Golbat,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Umbreon ex,208,Two Star,Darkness,Stage1,Eevee,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Skarmory ex,209,Two Star,Metal,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Ho-Oh ex,210,Three Star,Fire,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Lugia ex,211,Three Star,Colorless,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Yanma,212,One Shiny,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Flareon,213,One Shiny,Fire,Stage1,Eevee,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Magikarp,214,One Shiny,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Gyarados,215,One Shiny,Water,Stage1,Magikarp,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Vaporeon,216,One Shiny,Water,Stage1,Eevee,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Magnemite,217,One Shiny,Lightning,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Magneton,218,One Shiny,Lightning,Stage1,Magnemite,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Jolteon,219,One Shiny,Lightning,Stage1,Eevee,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Misdreavus,220,One Shiny,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Mankey,221,One Shiny,Fighting,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Primeape,222,One Shiny,Fighting,Stage1,Mankey,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Nidoran♀,223,One Shiny,Darkness,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Nidorina,224,One Shiny,Darkness,Stage1,Nidoran♀,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Nidoqueen,225,One Shiny,Darkness,Stage2,Nidorina,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Nidoran♂,226,One Shiny,Darkness,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Nidorino,227,One Shiny,Darkness,Stage1,Nidoran♂,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Nidoking,228,One Shiny,Darkness,Stage2,Nidorino,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Sneasel,229,One Shiny,Darkness,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Lickitung,230,One Shiny,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Eevee,231,One Shiny,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Yanmega ex,232,Two Shiny,Grass,Stage1,Yanma,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Leafeon ex,233,Two Shiny,Grass,Stage1,Eevee,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Gyarados ex,234,Two Shiny,Water,Stage1,Magikarp,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Glaceon ex,235,Two Shiny,Water,Stage1,Eevee,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Pachirisu ex,236,Two Shiny,Lightning,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Mismagius ex,237,Two Shiny,Psychic,Stage1,Misdreavus,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Weavile ex,238,Two Shiny,Darkness,Stage1,Sneasel,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Lickilicky ex,239,Two Shiny,Colorless,Stage1,Lickitung,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Ho-Oh ex,240,Crown,Fire,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Lugia ex,241,Crown,Colorless,Basic,,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Hoppip,1,One Diamond,Grass,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Skiploom,2,Two Diamond,Grass,Stage1,Hoppip,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Jumpluff ex,3,Four Diamond,Grass,Stage2,Skiploom,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Sunkern,4,One Diamond,Grass,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Sunflora,5,Two Diamond,Grass,Stage1,Sunkern,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Celebi,6,Three Diamond,Grass,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Durant,7,One Diamond,Grass,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Slugma,8,One Diamond,Fire,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Magcargo,9,Two Diamond,Fire,Stage1,Slugma,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Entei ex,10,Four Diamond,Fire,Basic,,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Fletchinder,11,One Diamond,Fire,Stage1,Fletchling,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Talonflame,12,Two Diamond,Fire,Stage2,Fletchinder,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Poliwag,13,One Diamond,Water,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Poliwhirl,14,Two Diamond,Water,Stage1,Poliwag,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Tentacool,15,One Diamond,Water,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Tentacruel,16,Two Diamond,Water,Stage1,Tentacool,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Slowpoke,17,One Diamond,Water,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Slowking,18,Two Diamond,Water,Stage1,Slowpoke,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Jynx,19,One Diamond,Water,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Suicune ex,20,Four Diamond,Water,Basic,,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Feebas,21,One Diamond,Water,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Milotic,22,Three Diamond,Water,Stage1,Feebas,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Mantyke,23,Three Diamond,Water,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Cryogonal,24,One Diamond,Water,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Raikou ex,25,Four Diamond,Lightning,Basic,,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Tynamo,26,One Diamond,Lightning,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Eelektrik,27,One Diamond,Lightning,Stage1,Tynamo,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Eelektross,28,Two Diamond,Lightning,Stage2,Eelektrik,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Stunfisk,29,One Diamond,Lightning,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Yamper,30,One Diamond,Lightning,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Boltund,31,Three Diamond,Lightning,Stage1,Yamper,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Misdreavus,32,One Diamond,Psychic,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Mismagius,33,Two Diamond,Psychic,Stage1,Misdreavus,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Galarian Corsola,34,One Diamond,Psychic,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Galarian Cursola,35,Three Diamond,Psychic,Stage1,Galarian Corsola,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Latias,36,Three Diamond,Psychic,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Latios,37,Three Diamond,Psychic,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Frillish,38,One Diamond,Psychic,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Jellicent,39,Two Diamond,Psychic,Stage1,Frillish,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Diglett,40,One Diamond,Fighting,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Dugtrio,41,Two Diamond,Fighting,Stage1,Diglett,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Poliwrath ex,42,Four Diamond,Fighting,Stage2,Poliwhirl,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Phanpy,43,One Diamond,Fighting,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Donphan,44,Two Diamond,Fighting,Stage1,Phanpy,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Relicanth,45,One Diamond,Fighting,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Dwebble,46,One Diamond,Fighting,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Crustle,47,Two Diamond,Fighting,Stage1,Dwebble,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Seviper,48,One Diamond,Darkness,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Zorua,49,One Diamond,Darkness,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Zoroark,50,Three Diamond,Darkness,Stage1,Zorua,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Inkay,51,One Diamond,Darkness,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Malamar,52,Two Diamond,Darkness,Stage1,Inkay,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Skrelp,53,One Diamond,Darkness,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Dragalge,54,One Diamond,Darkness,Stage1,Skrelp,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Altaria,55,Three Diamond,Dragon,Stage1,Swablu,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Farfetch'd,56,One Diamond,Colorless,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Lickitung,57,One Diamond,Colorless,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Lickilicky,58,Two Diamond,Colorless,Stage1,Lickitung,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Igglybuff,59,Three Diamond,Colorless,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Teddiursa,60,One Diamond,Colorless,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Ursaring,61,Two Diamond,Colorless,Stage1,Teddiursa,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Miltank,62,Two Diamond,Colorless,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Azurill,63,Three Diamond,Colorless,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Swablu,64,One Diamond,Colorless,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Zangoose,65,Two Diamond,Colorless,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Fletchling,66,One Diamond,Colorless,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Inflatable Boat,67,Two Diamond,Trainer,,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Memory Light,68,Two Diamond,Trainer,,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Whitney,69,Two Diamond,Trainer,,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Traveling Merchant,70,Two Diamond,Trainer,,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Morty,71,Two Diamond,Trainer,,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Milotic,72,One Star,Water,Stage1,Feebas,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Stunfisk,73,One Star,Lightning,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Yamper,74,One Star,Lightning,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Latios,75,One Star,Psychic,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Phanpy,76,One Star,Fighting,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Azurill,77,One Star,Colorless,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Jumpluff ex,78,Two Star,Grass,Stage2,Skiploom,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Entei ex,79,Two Star,Fire,Basic,,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Suicune ex,80,Two Star,Water,Basic,,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Raikou ex,81,Two Star,Lightning,Basic,,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Poliwrath ex,82,Two Star,Fighting,Stage2,Poliwhirl,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Whitney,83,Two Star,Trainer,,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Traveling Merchant,84,Two Star,Trainer,,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Morty,85,Two Star,Trainer,,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Jumpluff ex,86,Two Star,Grass,Stage2,Skiploom,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Entei ex,87,Two Star,Fire,Basic,,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Raikou ex,88,Two Star,Lightning,Basic,,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Poliwrath ex,89,Two Star,Fighting,Stage2,Poliwhirl,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Suicune ex,90,Three Star,Water,Basic,,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Chimchar,91,One Shiny,Fire,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Monferno,92,One Shiny,Fire,Stage1,Chimchar,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Psyduck,93,One Shiny,Water,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Golduck,94,One Shiny,Water,Stage1,Psyduck,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Krabby,95,One Shiny,Water,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Kingler,96,One Shiny,Water,Stage1,Krabby,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Pyukumuku,97,One Shiny,Water,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Gible,98,One Shiny,Fighting,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Gabite,99,One Shiny,Fighting,Stage1,Gible,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Paldean Wooper,100,One Shiny,Darkness,Basic,,No
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Infernape ex,101,Two Shiny,Fire,Stage2,Monferno,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Mew ex,102,Two Shiny,Psychic,Basic,,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Garchomp ex,103,Two Shiny,Fighting,Stage2,Gabite,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Paldean Clodsire ex,104,Two Shiny,Darkness,Stage1,Paldean Wooper,Yes
Secluded Springs,A4a,2025-08-28,71,Suicune themed booster pack,Mantyke,105,Crown,Water,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Potion,1,,Trainer,,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",X Speed,2,,Trainer,,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Hand Scope,3,,Trainer,,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Pokédex,4,,Trainer,,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Poké Ball,5,,Trainer,,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Red Card,6,,Trainer,,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Professor's Research,7,,Trainer,,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Pokédex,8,,Trainer,,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Pikachu,9,,Lightning,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Mewtwo,10,,Psychic,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Chansey,11,,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Meowth,12,,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 1,Butterfree,13,,Grass,Stage2,Metapod,No
Promos-A,P-A,2024-10-30,100,Vol. 1,Lapras ex,14,,Water,Basic,,Yes
Promos-A,P-A,2024-10-30,100,Vol. 1,Pikachu,15,,Lightning,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 1,Clefairy,16,,Psychic,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 1,Mankey,17,,Fighting,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 2,Venusaur,18,,Grass,Stage2,Ivysaur,No
Promos-A,P-A,2024-10-30,100,Vol. 2,Greninja,19,,Water,Stage2,Frogadier,No
Promos-A,P-A,2024-10-30,100,Vol. 2,Haunter,20,,Psychic,Stage1,Gastly,No
Promos-A,P-A,2024-10-30,100,Vol. 2,Onix,21,,Fighting,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 2,Jigglypuff,22,,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Bulbasaur,23,,Grass,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Magnemite,24,,Lightning,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Moltres ex,25,,Fire,Basic,,Yes
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Pikachu,26,,Lightning,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 3,Snivy,27,,Grass,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 3,Volcarona,28,,Fire,Stage1,Larvesta,No
Promos-A,P-A,2024-10-30,100,Vol. 3,Blastoise,29,,Water,Stage2,Wartortle,No
Promos-A,P-A,2024-10-30,100,Vol. 3,Eevee,30,,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 3,Cinccino,31,,Colorless,Stage1,Minccino,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Charmander,32,,Fire,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Squirtle,33,,Water,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Piplup,34,,Water,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 4,Turtwig,35,,Grass,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 4,Electivire,36,,Lightning,Stage1,Electabuzz,No
Promos-A,P-A,2024-10-30,100,Vol. 4,Cresselia ex,37,,Psychic,Basic,,Yes
Promos-A,P-A,2024-10-30,100,Vol. 4,Misdreavus,38,,Psychic,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 4,Skarmory,39,,Metal,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Chimchar,40,,Fire,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Togepi,41,,Psychic,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Darkrai ex,42,,Darkness,Basic,,Yes
Promos-A,P-A,2024-10-30,100,Vol. 5,Cherrim,43,,Grass,Stage1,Cherubi,No
Promos-A,P-A,2024-10-30,100,Vol. 5,Raichu,44,,Lightning,Stage1,Pikachu,No
Promos-A,P-A,2024-10-30,100,Vol. 5,Nosepass,45,,Fighting,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 5,Gible,46,,Fighting,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 5,Staraptor,47,,Colorless,Stage2,Staravia,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Manaphy,48,,Water,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Snorlax,49,,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Mewtwo ex,50,,Psychic,Basic,,Yes
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Cyclizar,51,,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Sprigatito,52,,Grass,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 6,Floatzel,53,,Water,Stage1,Buizel,No
Promos-A,P-A,2024-10-30,100,Vol. 6,Pawmot,54,,Lightning,Stage2,Pawmo,No
Promos-A,P-A,2024-10-30,100,Vol. 6,Machamp,55,,Fighting,Stage2,Machoke,No
Promos-A,P-A,2024-10-30,100,Vol. 6,Ekans,56,,Darkness,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 6,Bidoof,57,,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Pachirisu,58,,Lightning,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Riolu,59,,Fighting,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 7,Exeggcute,60,One Diamond,Grass,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 7,Froakie,61,One Diamond,Water,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 7,Farfetch'd,62,One Diamond,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 7,Rayquaza,63,Three Diamond,Colorless,Basic,,No
Promos-A,P-A,2024-10-30,100,Vol. 7,Rayquaza ex,64,Four Diamond,Colorless,Basic,,Yes
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Rayquaza ex,65,Two Star,Colorless,Basic,,Yes
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Mimikyu,66,One Star,Psychic,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Cosmog,67,Three Diamond,Psychic,Basic,,No
Promos-A,P-A,2024-10-30,100,"Vol. 1, Vol. 2, Vol. 3, Vol. 4, Vol. 5, Vol. 6, Vol. 7, Vol. 8",Lycanroc,68,Three Diamond,Fighting,Stage1,Rockruff,No
Promos-A,P-A,2024-10-30,100,Vol. 8,Alolan Exeggutor,69,Three Diamond,Grass,Stage1,Exeggcute,No
Promos-A,P-A,2024-10-30,100,Vol. 8,Alolan Ninetales,70,One Star,Water,Stage1,Alolan Vulpix,No
Promos-A,P-A,2024-10-30,100,Vol. 8,Crabrawler,71,One Diamond,Fighting,Basic,,No
